"","Language_ID","GB020","GB021","GB022","GB023","GB024","GB025","GB026","GB027","GB028","GB030","GB031","GB035","GB036","GB037","GB038","GB039","GB041","GB042","GB043","GB044","GB046","GB047","GB048","GB049","GB051","GB052","GB053","GB054","GB057","GB058","GB059","GB065","GB068","GB069","GB070","GB071","GB072","GB073","GB074","GB075","GB079","GB080","GB081","GB082","GB083","GB084","GB086","GB089","GB090","GB091","GB092","GB093","GB094","GB095","GB096","GB098","GB099","GB103","GB104","GB105","GB107","GB108","GB109","GB110","GB111","GB113","GB114","GB115","GB116","GB117","GB118","GB119","GB120","GB121","GB122","GB123","GB124","GB126","GB127","GB129","GB130","GB131","GB132","GB133","GB134","GB135","GB136","GB137","GB138","GB139","GB140","GB146","GB147","GB148","GB149","GB150","GB151","GB152","GB155","GB156","GB158","GB159","GB160","GB165","GB166","GB167","GB170","GB171","GB172","GB177","GB184","GB185","GB186","GB187","GB188","GB192","GB193","GB196","GB197","GB198","GB203","GB204","GB250","GB252","GB253","GB254","GB256","GB257","GB260","GB262","GB263","GB264","GB265","GB266","GB270","GB273","GB275","GB276","GB285","GB286","GB291","GB296","GB297","GB298","GB299","GB300","GB301","GB302","GB303","GB304","GB305","GB306","GB309","GB312","GB313","GB314","GB315","GB316","GB317","GB318","GB319","GB320","GB321","GB322","GB323","GB324","GB325","GB326","GB327","GB328","GB329","GB330","GB331","GB333","GB334","GB335","GB336","GB400","GB401","GB402","GB403","GB408","GB409","GB410","GB415","GB421","GB422","GB430","GB431","GB432","GB433","GB519","GB520","GB521","GB522","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID.y","Closest_ISO369P3code","First_Year_Of_Documentation","Last_Year_Of_Documentation","LMP_POP1","AES","EGIDS","L1_POP","nochildren"
"293","bola1250",1,0,1,0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,2,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,NA,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,NA,0,0,0,1,1,1,1,0,"Bola","Papunesia",-5.55792,150.095,"bola1250","bnp","PG","aust1307","","bnp",NA,NA,13700,"threatened","4",13700,0
"294","bolg1251",0,0,0,0,2,2,NA,NA,0,1,0,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,3,NA,NA,0,0,0,0,1,1,NA,1,0,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolgo","Africa",10.9025,18.8076,"bolg1251","bvo","TD","atla1278","","bvo",NA,NA,1800,"not endangered","6a",1800,0
"295","boli1256",1,NA,NA,NA,NA,1,NA,NA,1,0,0,1,0,0,NA,NA,NA,NA,0,1,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,1,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,1,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,0,NA,NA,"Bolinao","Papunesia",16.3071,119.853,"boli1256","smk","PH","aust1307","","smk",NA,NA,50000,"threatened","6b",50000,1
"296","bolo1262",1,0,1,0,2,2,0,0,0,1,0,1,0,0,0,1,NA,1,0,1,NA,1,1,1,0,0,1,0,0,0,0,2,1,1,0,0,1,1,1,0,NA,1,0,0,0,0,NA,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,NA,0,1,1,1,0,1,0,NA,NA,NA,0,0,0,1,NA,0,1,0,1,0,NA,1,1,0,1,1,0,NA,1,1,0,0,NA,1,1,0,1,NA,1,0,0,0,1,1,1,0,1,1,1,0,0,0,2,0,0,1,2,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,1,NA,0,1,NA,NA,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,1,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boloki","Africa",0.83463,18.4555,"bolo1262","bkt","CD","atla1278","","bkt",NA,NA,4200,"shifting","6b",4200,1
"297","boly1239",0,0,0,0,1,2,0,1,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,1,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,0,0,0,1,1,0,0,0,1,1,NA,1,0,0,1,0,1,0,1,1,1,1,0,0,1,NA,0,0,0,1,0,0,0,NA,NA,0,1,0,0,NA,0,0,0,0,0,0,0,1,NA,0,2,0,0,0,1,1,1,NA,NA,NA,NA,NA,0,0,1,0,1,0,NA,1,0,0,0,0,0,1,1,0,1,0,NA,1,NA,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,NA,NA,NA,1,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,1,NA,1,"Bolyu","Eurasia",24.7013,104.955,"boly1239","ply","CN","aust1305","","ply",NA,NA,10000,"moribund","8a",10000,1
"298","bomb1262",0,0,NA,NA,2,2,NA,0,0,1,0,NA,0,0,0,1,NA,1,0,1,NA,NA,NA,NA,0,0,1,0,0,0,0,2,NA,NA,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,NA,NA,1,NA,0,0,0,NA,1,NA,0,1,NA,0,1,0,0,NA,0,0,0,0,1,0,1,0,NA,NA,1,1,1,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,0,1,1,NA,NA,NA,0,2,0,0,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,NA,NA,0,0,0,0,0,0,0,1,"Bomboma","Africa",2.40195,18.7841,"bomb1262","bws","CD","atla1278","","bws",NA,NA,23000,"not endangered","6a",23000,0
"299","bomk1234",1,0,0,1,2,2,0,1,1,0,0,1,0,0,0,1,NA,1,1,1,NA,NA,NA,NA,0,0,1,0,0,0,NA,2,0,0,0,NA,0,NA,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,0,NA,NA,0,1,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,1,0,1,1,NA,NA,0,0,1,1,NA,NA,0,0,0,NA,NA,NA,1,NA,0,NA,0,0,0,NA,1,0,0,0,1,0,0,NA,NA,0,2,0,0,1,2,1,NA,NA,NA,NA,1,0,NA,1,0,0,1,0,0,0,1,0,0,0,0,NA,0,0,1,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,0,0,NA,NA,NA,0,0,1,0,NA,NA,0,0,0,0,1,1,1,NA,"Bom-Kim","Africa",9.27518,-11.59696,"bomk1234","bmf","SL","atla1278","","bmf",NA,NA,NA,NA,NA,NA,NA
"300","bona1250",0,0,0,0,3,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,1,0,1,NA,1,1,0,NA,NA,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,NA,0,0,0,NA,0,NA,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,NA,NA,0,2,0,0,0,2,NA,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,0,1,0,NA,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,1,0,1,0,1,0,NA,NA,1,0,0,0,NA,NA,0,0,1,0,1,0,NA,NA,0,0,1,NA,0,0,1,1,"Bonan","Eurasia",35.515,102.01778,"bona1250","peh","CN","mong1349","","peh",NA,NA,6000,"shifting","7",6000,1
"301","bond1245",0,NA,1,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,1,NA,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,1,0,0,NA,0,1,1,NA,NA,0,0,0,NA,1,NA,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bondo","Eurasia",19.1512,83.8141,"bond1245","bfw","IN","aust1305","","bfw",NA,NA,9000,"shifting","6a",9000,0
"302","bond1247",0,0,0,0,2,2,NA,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,NA,NA,0,0,1,NA,0,0,0,2,0,1,0,0,1,1,1,0,1,1,0,1,1,1,NA,0,1,0,1,0,1,0,0,0,0,1,0,NA,1,0,0,0,0,1,1,1,0,1,NA,NA,NA,1,NA,0,0,NA,0,0,1,0,1,0,NA,NA,NA,0,0,1,NA,0,1,0,0,NA,NA,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,NA,NA,NA,0,NA,1,0,NA,0,0,0,NA,0,0,NA,1,1,NA,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,0,0,1,0,NA,NA,0,0,0,0,NA,NA,0,1,"Bondei","Africa",-5.10749,38.5079,"bond1247","bou","TZ","atla1278","","bou",NA,NA,80000,"threatened","6b",80000,1
"303","bong1284",0,0,0,0,2,2,NA,0,0,1,0,0,0,0,0,1,NA,1,0,1,NA,1,NA,NA,0,1,1,0,0,0,0,2,1,1,0,0,0,0,1,0,NA,1,0,0,1,0,NA,0,1,0,1,NA,NA,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,0,NA,NA,NA,NA,NA,NA,0,1,NA,NA,1,0,1,0,NA,NA,1,0,1,0,NA,NA,0,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,1,1,0,0,1,1,0,NA,NA,0,2,0,0,1,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,0,0,1,NA,NA,1,1,1,0,0,0,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bongili","Africa",0.37063,16.6079,"bong1284","bui","CG","atla1278","","bui",NA,NA,4000,"not endangered","5",4000,0
"304","bong1285",0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,NA,1,0,0,1,0,1,1,NA,0,0,0,0,0,0,1,2,NA,NA,0,1,0,0,1,NA,NA,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,NA,0,0,0,1,NA,NA,NA,NA,0,1,0,1,NA,0,1,0,1,0,NA,1,NA,1,1,0,0,NA,0,0,0,0,0,0,NA,NA,1,NA,NA,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,0,0,1,NA,NA,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,NA,NA,0,NA,0,1,0,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bongo","Africa",7.4145,27.9918,"bong1285","bot","SS","cent2225","","bot",NA,NA,10100,"threatened","6a",10100,0
"305","bong1289",1,0,0,0,1,2,0,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,2,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,1,0,0,0,NA,NA,NA,1,NA,0,1,0,1,0,NA,NA,0,0,1,1,1,1,NA,NA,0,NA,0,NA,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,2,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,1,0,0,0,0,NA,NA,0,0,NA,1,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,1,0,0,0,NA,NA,0,0,0,0,NA,1,1,1,"Bonggi","Papunesia",7.29249,117.174,"bong1289","bdg","MY","aust1307","","bdg",NA,NA,1400,"threatened","6b",1400,1
"306","bora1263",1,1,1,0,3,1,NA,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,NA,NA,1,1,1,1,0,1,0,0,1,1,0,NA,1,0,0,1,0,0,1,0,0,0,1,0,0,NA,1,1,0,0,NA,1,0,1,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,NA,NA,0,0,NA,0,0,1,1,1,0,0,0,0,0,0,0,NA,0,1,0,0,0,1,0,1,0,0,0,1,0,NA,0,NA,NA,NA,1,0,0,0,NA,NA,0,1,0,0,0,0,0,1,"Bora","South America",-2.000259,-72.257066,"bora1263","boa","BR;CO;PE","bora1262","","boa",NA,NA,3390,"threatened","6b",3390,1
"307","bora1271",0,0,0,1,2,2,NA,1,0,1,0,0,0,0,0,NA,NA,1,0,1,NA,1,1,1,1,0,0,0,0,0,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,1,0,0,0,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,1,1,0,NA,0,NA,1,1,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,NA,1,1,1,NA,NA,1,0,NA,NA,NA,1,1,0,1,NA,NA,0,0,0,1,1,NA,NA,1,0,NA,NA,NA,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Borana-Arsi-Guji Oromo","Africa",1.05676,37.882,"bora1271","gax","ET;KE;SO","afro1255","","gax",NA,NA,3823600,"not endangered","5",3823600,0
"308","bord1248",NA,1,0,1,2,1,0,0,1,0,0,1,0,0,0,0,NA,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,NA,0,1,0,0,0,0,1,1,0,1,NA,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,0,2,0,0,0,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Border Kuna","South America",7.92993,-77.1664,"bord1248","kvn","CO;PA","chib1249","","kvn",NA,NA,1200,"threatened","5",1200,0
"309","bori1243",1,1,0,1,2,3,0,1,0,0,1,0,0,0,1,0,NA,0,0,0,NA,1,NA,1,0,0,0,0,1,0,0,1,1,0,NA,0,NA,0,0,1,NA,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,0,1,1,1,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,1,0,0,1,1,1,1,0,1,1,1,1,NA,NA,0,NA,NA,NA,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,3,0,0,0,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,1,0,0,0,NA,NA,0,1,1,0,0,0,0,NA,"Bori-Karko","Eurasia",27.62812,94.3538,"bori1243","adi","BT;CN;IN","sino1245","","adi",NA,NA,239090,"not endangered","5",239090,0
"310","boro1277",1,0,1,1,3,2,NA,0,0,1,0,1,0,0,0,1,0,0,0,1,0,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,NA,1,1,0,NA,0,0,NA,0,1,0,0,1,1,1,1,0,0,1,NA,NA,1,0,0,0,0,0,1,0,1,NA,1,0,0,0,1,1,0,0,1,1,1,NA,NA,0,3,0,0,1,3,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,1,0,0,1,0,NA,NA,0,0,0,0,0,0,NA,NA,0,1,1,1,1,0,0,0,1,0,0,0,0,NA,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,"Boro (Ethiopia)","Africa",10.6596,35.345,"boro1277","bwo","ET","gong1255","","bwo",NA,NA,19900,"shifting","4",19900,0
"311","boro1282",1,0,1,0,2,1,0,NA,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,NA,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,0,0,0,NA,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,1,1,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Bororo","South America",-16.6029,-55.2004,"boro1282","bor","BR","boro1281","","bor",NA,NA,1020,"shifting","6b",1020,1
"312","boru1252",1,0,0,1,1,1,1,1,0,0,0,1,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,NA,1,0,1,NA,0,1,1,NA,NA,0,NA,1,0,0,0,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,0,1,0,0,1,NA,1,1,0,0,1,1,NA,NA,0,0,NA,0,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,2,0,0,0,3,NA,1,0,0,0,0,1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,0,NA,1,1,NA,1,0,0,0,0,0,1,0,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boruca","North America",8.88093,-83.2124,"boru1252","brn","CR","chib1249","","brn",NA,NA,5,"extinct","8b",5,1
"313","boto1242",0,0,0,0,1,3,NA,1,1,0,0,1,0,0,0,0,NA,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,1,0,0,NA,0,0,0,0,0,0,1,NA,0,2,1,0,0,1,1,0,0,1,NA,0,0,0,NA,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,NA,0,0,1,0,0,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,1,0,0,0,0,0,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Botolan Sambal","Papunesia",15.2315,120.164,"boto1242","sbl","PH","aust1307","","sbl",NA,NA,32900,"not endangered","5",32900,0
"314","boun1243",0,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,NA,1,0,0,0,0,NA,0,0,0,1,0,1,1,0,1,0,NA,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,NA,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,NA,NA,0,3,0,0,0,NA,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,NA,0,0,NA,0,1,1,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,NA,NA,1,0,1,0,0,0,0,0,0,0,1,1,0,1,"Bouna Kulango","Africa",8.46011,-2.74627,"boun1243","nku","BF;CI;GH","atla1278","","nku",NA,NA,157500,"not endangered","6a",157500,0
"315","boun1245",1,0,0,1,2,1,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,1,NA,1,1,NA,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,NA,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,0,0,0,1,0,0,0,0,1,0,NA,1,1,1,0,0,1,1,1,NA,0,0,0,NA,1,0,0,0,1,1,0,1,NA,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,0,NA,NA,0,2,0,0,0,NA,NA,0,0,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,NA,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,NA,NA,0,0,1,0,0,0,0,NA,"Bo-Ung","Papunesia",-5.8626,144.086,"boun1245","mux","PG","nucl1709","","mux",NA,NA,40900,"not endangered","5",40900,0
"316","bouy1240",0,0,0,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,1,1,1,1,0,NA,NA,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bouyei","Eurasia",24.8484,106.187,"bouy1240","pcc","CN;VN","taik1256","","pcc",NA,NA,2649100,"not endangered","6a",2649100,0
"317","brah1256",0,1,0,1,1,1,NA,1,0,0,0,1,0,0,0,1,0,0,0,1,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,1,1,1,1,NA,0,1,NA,NA,1,NA,0,1,0,1,NA,0,1,0,0,1,1,0,1,1,0,0,0,NA,1,0,0,NA,NA,0,1,0,NA,1,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,3,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,0,0,0,1,NA,1,0,NA,1,NA,1,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,1,1,1,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brahui","Eurasia",29.04,66.56,"brah1256","brh","AF;IR;PK","drav1251","","brh",NA,NA,2220000,"threatened","5",2220000,0
